year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,11,GREEN FLAG,14:55:32.553,3:14:24.463,11664463,57:16.083,3436083,2:44:58.342,9898342,122,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,12,FULL COURSE YELLOW,15:52:48.636,4:11:40.546,15100546,20:48.563,1248563,1:47:30.767,6450767,168,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,13,GREEN FLAG,16:13:37.199,4:32:29.109,16349109,33:39.853,2019853,3:18:38.195,11918195,176,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,14,FULL COURSE YELLOW,16:47:17.052,5:06:08.962,18368962,18:32.426,1112426,2:06:03.193,7563193,204,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,15,GREEN FLAG,17:05:49.478,5:24:41.388,19481388,34:20.634,2060634,3:52:58.829,13978829,211,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,16,FULL COURSE YELLOW,17:40:10.112,5:59:02.022,21542022,13:43.249,823249,2:19:46.442,8386442,240,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,17,GREEN FLAG,17:53:53.361,6:12:45.271,22365271,1:12:21.861,4341861,5:05:20.690,18320690,245,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,18,FULL COURSE YELLOW,19:06:15.222,7:25:07.132,26707132,14:45.903,885903,2:34:32.345,9272345,303,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,19,GREEN FLAG,19:21:01.125,7:39:53.035,27593035,53:37.753,3217753,5:58:58.443,21538443,309,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,20,FULL COURSE YELLOW,20:14:38.878,8:33:30.788,30810788,15:18.746,918746,2:49:51.091,10191091,352,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,21,GREEN FLAG,20:29:57.624,8:48:49.534,31729534,9:09.111,549111,6:08:07.554,22087554,358,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,22,FULL COURSE YELLOW,20:39:06.735,8:57:58.645,32278645,31:30.079,1890079,3:21:21.170,12081170,366,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,23,GREEN FLAG,21:10:36.814,9:29:28.724,34168724,16:45.573,1005573,6:24:53.127,23093127,377,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,24,FULL COURSE YELLOW,21:27:22.387,9:46:14.297,35174297,8:15.680,495680,3:29:36.850,12576850,391,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,25,GREEN FLAG,21:35:38.067,9:54:29.977,35669977,52.422,52422,6:25:45.549,23145549,394,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,26,FULL COURSE YELLOW,21:36:30.489,9:55:22.399,35722399,6:18.000,378000,3:35:54.850,12954850,395,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,27,CHEQUERED FLAG,21:42:48.490,10:01:40.399,36100399,-,,-,,397,25_FlagsAnalysis_Race.PDF,1
