year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,14,FULL COURSE YELLOW,20:20:55.805,6:39:06.294,23946294,15:51.179,951179,1:59:23.467,7163467,211,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,15,GREEN FLAG,20:36:46.984,6:54:57.473,24897473,1:16:29.441,4589441,6:12:03.447,22323447,215,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,16,FULL COURSE YELLOW,21:53:16.425,8:11:26.914,29486914,17:17.620,1037620,2:16:41.087,8201087,261,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,17,GREEN FLAG,22:10:34.045,8:28:44.534,30524534,2:53:19.578,10399578,9:05:23.025,32723025,266,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,18,FULL COURSE YELLOW,01:03:53.623,11:22:04.112,40924112,21:27.496,1287496,2:38:08.583,9488583,369,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,19,GREEN FLAG,01:25:21.119,11:43:31.608,42211608,3:08.467,188467,9:08:31.492,32911492,376,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,20,FULL COURSE YELLOW,01:28:29.586,11:46:40.075,42400075,6:34.675,394675,2:44:43.258,9883258,378,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,21,GREEN FLAG,01:35:04.261,11:53:14.750,42794750,56:48.628,3408628,10:05:20.120,36320120,380,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,22,FULL COURSE YELLOW,02:31:52.889,12:50:03.378,46203378,19:40.003,1180003,3:04:23.261,11063261,414,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,23,GREEN FLAG,02:51:32.892,13:09:43.381,47383381,6:18.164,378164,10:11:38.284,36698284,420,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,24,FULL COURSE YELLOW,02:57:51.056,13:16:01.545,47761545,10:28.429,628429,3:14:51.690,11691690,424,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,25,GREEN FLAG,03:08:19.485,13:26:29.974,48389974,2:36:31.214,9391214,12:48:09.498,46089498,427,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,26,FULL COURSE YELLOW,05:44:50.699,16:03:01.188,57781188,15:48.301,948301,3:30:39.991,12639991,520,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,27,GREEN FLAG,06:00:39.000,16:18:49.489,58729489,2:53:27.453,10407453,15:41:36.951,56496951,525,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,28,FULL COURSE YELLOW,08:54:06.453,19:12:16.942,69136942,19:10.933,1150933,3:49:50.924,13790924,629,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,29,GREEN FLAG,09:13:17.386,19:31:27.875,70287875,3:36:45.274,13005274,19:18:22.225,69502225,635,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,30,FULL COURSE YELLOW,12:50:02.660,23:08:13.149,83293149,19:38.304,1178304,4:09:29.228,14969228,766,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,31,GREEN FLAG,13:09:40.964,23:27:51.453,84471453,30:33.269,1833269,19:48:55.494,71335494,772,25_FlagsAnalysis_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,32,CHEQUERED FLAG,13:40:14.234,23:58:24.722,86304722,-,,-,,791,25_FlagsAnalysis_Race.PDF,1
