year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,17,GREEN FLAG,02:09:16.337,12:28:48.108,44928108,4:05.495,245495,9:33:30.961,34410961,398,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,18,FULL COURSE YELLOW,02:13:21.832,12:32:53.603,45173603,7:17.057,437057,3:06:39.699,11199699,401,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,19,GREEN FLAG,02:20:38.889,12:40:10.660,45610660,1:04:32.439,3872439,10:38:03.400,38283400,403,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,20,FULL COURSE YELLOW,03:25:11.328,13:44:43.099,49483099,24:41.022,1481022,3:31:20.721,12680721,442,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,21,GREEN FLAG,03:49:52.350,14:09:24.121,50964121,4:09:35.126,14975126,14:47:38.526,53258526,449,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,22,FULL COURSE YELLOW,07:59:27.476,18:18:59.247,65939247,19:21.913,1161913,3:50:42.634,13842634,597,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,23,GREEN FLAG,08:18:49.389,18:38:21.160,67101160,1:29.039,89039,14:49:07.565,53347565,603,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,24,FULL COURSE YELLOW,08:20:18.428,18:39:50.199,67190199,12:37.105,757105,4:03:19.739,14599739,604,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,25,GREEN FLAG,08:32:55.533,18:52:27.304,67947304,2:57:20.649,10640649,17:46:28.214,63988214,608,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,26,FULL COURSE YELLOW,11:30:16.182,21:49:47.953,78587953,21:55.067,1315067,4:25:14.806,15914806,714,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,27,GREEN FLAG,11:52:11.249,22:11:43.020,79903020,49:15.240,2955240,18:35:43.454,66943454,721,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,28,FULL COURSE YELLOW,12:41:26.489,23:00:58.260,82858260,20:28.720,1228720,4:45:43.526,17143526,751,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,29,GREEN FLAG,13:01:55.209,23:21:26.980,84086980,39:11.038,2351038,19:14:54.492,69294492,757,25_FlagsAnalysis_Race.PDF,1
2025,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2025-01-25,202501251340_Race,30,CHEQUERED FLAG,13:41:06.248,24:00:38.018,86438018,-,,-,,781,25_FlagsAnalysis_Race.PDF,1
