year,event_code,event_name,track_slug,series_directory,session_directory,race_date,release_directory,release_hour,report_name,report_url,selected_for_parse,excluded_reason
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,07_ Driver Fastest Lap.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/07_%20Driver%20Fastest%20Lap.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,07_Driver Fastest Lap Overall by Class.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/07_Driver%20Fastest%20Lap%20Overall%20by%20Class.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,07_Driver Fastest Lap Overall.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/07_Driver%20Fastest%20Lap%20Overall.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,12_LapChart.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/12_LapChart.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,13_BestSectors_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/13_BestSectors_Race.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,15_EventMaxiumSpeed_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/15_EventMaxiumSpeed_Race.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,15_LeaderSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/15_LeaderSequence_Race.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,16_Average Distance And Speed.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/16_Average%20Distance%20And%20Speed.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,17_FastestLapSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/17_FastestLapSequence_Race.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,20_Drive Time.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/20_Drive%20Time.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,20_PitStops_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/20_PitStops_Race.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,23_Time Cards.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/23_Time%20Cards.PDF,True,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,01_IMSA WeatherTech SportsCar Championship,201706031240_Race,2017-06-03,,,26_Weather.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/11_Belle%20Isle%20Street%20Circuit/01_IMSA%20WeatherTech%20SportsCar%20Championship/201706031240_Race/26_Weather.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,01_Starting Grid - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/01_Starting%20Grid%20-%20Official.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,01_Starting Grid - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/01_Starting%20Grid%20-%20Provisional.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,01_Starting Grid by Number - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/01_Starting%20Grid%20by%20Number%20-%20Official.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,01_Starting Grid by Number - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/01_Starting%20Grid%20by%20Number%20-%20Provisional.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,03_Results - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/03_Results%20-%20Official.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,03_Results - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/03_Results%20-%20Provisional.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,03_Results - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/03_Results%20-%20Unofficial.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,05_Results by Class - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/05_Results%20by%20Class%20-%20Official.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,05_Results by Class - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/05_Results%20by%20Class%20-%20Provisional.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,05_Results by Class - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/05_Results%20by%20Class%20-%20Unofficial.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,07_ Driver Fastest Lap.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/07_%20Driver%20Fastest%20Lap.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,07_Driver Fastest Lap Overall by Class.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/07_Driver%20Fastest%20Lap%20Overall%20by%20Class.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,07_Driver Fastest Lap Overall.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/07_Driver%20Fastest%20Lap%20Overall.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,12_LapChart.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/12_LapChart.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,13_BestSectors_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/13_BestSectors_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,15_EventMaxiumSpeed_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/15_EventMaxiumSpeed_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,15_LeaderSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/15_LeaderSequence_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,16_Average Distance And Speed.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/16_Average%20Distance%20And%20Speed.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,17_FastestLapSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/17_FastestLapSequence_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,19_AnalysisByLap_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/19_AnalysisByLap_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,20_Drive Time.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/20_Drive%20Time.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,20_PitStops_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/20_PitStops_Race.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,23_Time Cards.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/23_Time%20Cards.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,26_Weather.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/26_Weather.PDF,True,
2017,14_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,01_IMSA WeatherTech SportsCar Championship,201707091205_Race,2017-07-09,,,99_Imsa_Green_Challenge_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/14_Canadian%20Tire%20Motorsport%20Park/01_IMSA%20WeatherTech%20SportsCar%20Championship/201707091205_Race/99_Imsa_Green_Challenge_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,01_Starting Grid - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/01_Starting%20Grid%20-%20Official.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,01_Starting Grid - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/01_Starting%20Grid%20-%20Provisional.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,01_Starting Grid by Number - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/01_Starting%20Grid%20by%20Number%20-%20Official.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,01_Starting Grid by Number - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/01_Starting%20Grid%20by%20Number%20-%20Provisional.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,03_Results - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/03_Results%20-%20Official.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,03_Results - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/03_Results%20-%20Provisional.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,03_Results - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/03_Results%20-%20Unofficial.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,05_Results by Class - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/05_Results%20by%20Class%20-%20Official.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,05_Results by Class - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/05_Results%20by%20Class%20-%20Provisional.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,05_Results by Class - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/05_Results%20by%20Class%20-%20Unofficial.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,07_ Driver Fastest Lap.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/07_%20Driver%20Fastest%20Lap.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,07_Driver Fastest Lap Overall by Class.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/07_Driver%20Fastest%20Lap%20Overall%20by%20Class.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,07_Driver Fastest Lap Overall.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/07_Driver%20Fastest%20Lap%20Overall.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,12_LapChart.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/12_LapChart.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,13_BestSectors_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/13_BestSectors_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,15_EventMaxiumSpeed_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/15_EventMaxiumSpeed_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,15_LeaderSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/15_LeaderSequence_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,16_Average Distance And Speed.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/16_Average%20Distance%20And%20Speed.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,17_FastestLapSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/17_FastestLapSequence_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,20_Drive Time.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/20_Drive%20Time.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,20_PitStops_Race.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/20_PitStops_Race.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,23_Time Cards.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/23_Time%20Cards.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,26_Weather.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/26_Weather.PDF,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,99_DEKRA Green Racing Award - Official.pdf,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/99_DEKRA%20Green%20Racing%20Award%20-%20Official.pdf,True,
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,01_IMSA WeatherTech SportsCar Championship,201705061335_Race,2017-05-06,,,99_DEKRA_Green_Racing_Award - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/08_Circuit%20of%20the%20Americas/01_IMSA%20WeatherTech%20SportsCar%20Championship/201705061335_Race/99_DEKRA_Green_Racing_Award%20-%20Unofficial.PDF,True,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,01_IMSA WeatherTech SportsCar Championship,201701281430_Race,2017-01-28,Hour 24,24,05_Results by Class - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/201701281430_Race/Hour%2024/05_Results%20by%20Class%20-%20Official.PDF,True,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,01_IMSA WeatherTech SportsCar Championship,201701281430_Race,2017-01-28,Hour 24,24,05_Results by Class - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/201701281430_Race/Hour%2024/05_Results%20by%20Class%20-%20Provisional.PDF,True,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,01_IMSA WeatherTech SportsCar Championship,201701281430_Race,2017-01-28,Hour 24,24,05_Results by Class - Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/201701281430_Race/Hour%2024/05_Results%20by%20Class%20-%20Unofficial.PDF,True,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,01_IMSA WeatherTech SportsCar Championship,201701281430_Race,2017-01-28,Hour 24,24,05_Results by Hour - Official.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/201701281430_Race/Hour%2024/05_Results%20by%20Hour%20-%20Official.PDF,False,hourly summary
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,01_IMSA WeatherTech SportsCar Championship,201701281430_Race,2017-01-28,Hour 24,24,05_Results by Hour - Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/17_2017/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/201701281430_Race/Hour%2024/05_Results%20by%20Hour%20-%20Provisional.PDF,False,hourly summary
