year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,14,3,12,GTD,,F. Montecalvo / A. Telitz,Vasser Sullivan,Lexus RC F GT3,73,1:43:12.885,5 Laps,1.589,,33,1:18.959,89.727,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,15,4,32,GTD,,M. Skeen / M. Grenier,Team Korthoff Motorsports,Mercedes-AMG GT3,72,1:42:13.775,6 Laps,1,,33,1:19.552,89.058,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,16,5,57,GTD,,R. Ward / P. Ellis,Winward Racing,Mercedes-AMG GT3,72,1:42:14.953,6 Laps,1.178,,52,1:19.299,89.342,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,17,6,70,GTD,,B. Iribe / F. Schandorff,Inception Racing,McLaren 720S GT3 EVO,72,1:42:16.829,6 Laps,1.876,,31,1:18.864,89.835,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,18,7,78,GTD,,M. Goikhberg / L. Spinelli,Forte Racing Powered by USRT,Lamborghini Huracan GT3 EVO2,72,1:42:18.073,6 Laps,1.244,,63,1:19.097,89.571,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,19,8,96,GTD,,P. Gallagher / R. Foley,Turner Motorsport,BMW M4 GT3,72,1:42:22.832,6 Laps,4.759,,49,1:19.733,88.856,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,20,9,66,GTD,,S. Monk / K. Legge,Gradient Racing,Acura NSX GT3,72,1:42:25.656,6 Laps,2.824,,62,1:18.786,89.924,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,21,10,77,GTD,,A. Brynjolfsson / T. Hindman,Wright Motorsports,Porsche 911 GT3 R (992),72,1:42:49.242,6 Laps,23.586,,49,1:19.436,89.188,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,22,5,79,,,D. Juncadella / J. Gounon,WeatherTech Racing,Mercedes-AMG GT3,72,1:42:55.031,6 Laps,5.789,,32,1:19.733,88.856,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,23,11,97,GTD,,B. Auberlen / C. Hull,Turner Motorsport,BMW M4 GT3,72,1:42:58.182,6 Laps,3.151,,46,1:19.050,89.624,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,24,12,91,GTD,,A. Metni / K. van Berlo,Kellymoss with Riley,Porsche 911 GT3 R (992),71,1:42:15.722,7 Laps,1,,43,1:19.227,89.424,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,25,13,92,GTD,,A. Udell / J. Bleekemolen,Kellymoss with Riley,Porsche 911 GT3 R (992),71,1:42:19.247,7 Laps,3.525,,51,1:19.559,89.050,03_Results_Race_Official.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,26,8,01,GTP,,S. Bourdais / R. van der Zande,Cadillac Racing,Cadillac V-Series.R,,,,,Not Running,,,,03_Results_Race_Official.PDF,1
