year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,57,GTD,Heinricher Racing w/Meyer Shank Racing,Acura NSX GT3,Katherine Legge,Alice Powell,,,,Heinricher Racing w/Meyer Shank Acura NSX GT3 | Racing GTD | 1.Katherine Legge | 2.Alice Powell
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Cooper MacNeil,Toni Vilander,,,,Scuderia Corsa Ferrari 488 GT3 | GTD | 1.Cooper MacNeil | 2.Toni Vilander
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Joey Hand,Dirk Mueller,,,,Ford Chip Ganassi Racing Ford GT | GTLM | 1.Joey Hand | 2.Dirk Mueller
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ryan Briscoe,Richard Westbrook,,,,Ford Chip Ganassi Racing Ford GT | GTLM | 1.Ryan Briscoe | 2.Richard Westbrook
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,73,GTD,Park Place Motorsports,Porsche 911 GT3 R,Patrick Lindsey,Patrick Long,,,,Park Place Motorsports Porsche 911 GT3 R | GTD | 1.Patrick Lindsey | 2.Patrick Long
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,74,GTD,Lone Star Racing,Mercedes-AMG,Gar Robinson V,Lawson Aschenbach,,,,Lone Star Racing Mercedes-AMG | GTD | 1.Gar Robinson V | 2.Lawson Aschenbach
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,76,GTD,Compass Racing,McLaren 720S GT3,Paul Holton,Matt Plumb,,,,Compass Racing McLaren 720S GT3 | GTD | 1.Paul Holton | 2.Matt Plumb
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,86,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Mario Farnbacher,Trent Hindman,,,,Meyer Shank Racing w/ Acura NSX GT3 | Curb-Agajanian GTD | 1.Mario Farnbacher | 2.Trent Hindman
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,96,GTD,Turner Motorsport,BMW M6 GT3,Bill Auberlen,Robby Foley,,,,Turner Motorsport BMW M6 GT3 | GTD | 1.Bill Auberlen | 2.Robby Foley
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,911,GTLM,Porsche GT Team,Porsche RSR,Patrick Pilet,Nick Tandy,,,,Porsche GT Team Porsche 911 RSR | GTLM | 1.Patrick Pilet | 2.Nick Tandy
2019,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2019-08-25,201908251335_Race,912,GTLM,Porsche GT Team,Porsche 911 RSR,Earl Bamber,Laurens Vanthoor,,,,Porsche GT Team Porsche 911 RSR | GTLM | 1.Earl Bamber | 2.Laurens Vanthoor
