year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,R. van der Zande,12:11:07.472,12:45:42.510,TRACK,34:35.038,34:35.038,34:35.038,20_Drive Time_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,155,,16:34:42.971,16:35:48.161,PIT,1:05.190,4:35.077,1:05.190,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,7,D. Morad,16:35:48.161,17:31:05.840,TRACK,55:17.679,1:32:28.907,1:32:28.907,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,191,D. Morad,17:31:05.840,17:32:13.515,PIT,1:07.675,1:32:28.907,1:33:36.582,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,8,D. Morad,17:32:13.515,18:17:13.244,TRACK,44:59.729,2:17:28.636,2:18:36.311,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,219,,18:17:13.244,18:18:17.372,PIT,1:04.128,5:39.205,1:04.128,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,9,D. Juncadella,18:18:17.372,19:00:57.892,TRACK,42:40.520,1:48:24.114,1:48:24.114,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,246,D. Juncadella,19:00:57.892,19:01:56.689,PIT,58.797,1:48:24.114,1:49:22.911,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,10,D. Juncadella,19:01:56.689,19:53:11.017,TRACK,51:14.328,2:39:38.442,2:40:37.239,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,279,,19:53:11.017,19:54:19.765,PIT,1:08.748,6:47.953,1:08.748,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,11,D. Morad,19:54:19.765,20:51:33.324,TRACK,57:13.559,3:14:42.195,3:15:49.870,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,319,D. Morad,20:51:33.324,20:52:47.536,PIT,1:14.212,3:14:42.195,3:17:04.082,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,12,D. Morad,20:52:47.536,21:20:00.922,TRACK,27:13.386,3:41:55.581,3:44:17.468,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,339,D. Morad,21:20:00.922,21:20:59.817,PIT,58.895,3:41:55.581,3:45:16.363,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,Alegra Motorsports | Mercedes-AMG GT3 GTD,13,D. Morad,21:20:59.817,22:11:07.472,TRACK,50:07.655,4:32:03.236,4:35:24.018,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,1,A. Balogh,12:11:07.472,12:46:40.306,TRACK,35:32.834,35:32.834,35:32.834,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,25,A. Balogh,12:46:40.306,12:47:44.446,PIT,1:04.140,35:32.834,36:36.974,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,2,A. Balogh,12:47:44.446,13:27:25.698,TRACK,39:41.252,1:15:14.086,1:16:18.226,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,47,A. Balogh,13:27:25.698,13:28:35.003,PIT,1:09.305,1:15:14.086,1:17:27.531,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,3,A. Balogh,13:28:35.003,14:44:36.788,TRACK,1:16:01.785,2:31:15.871,2:33:29.316,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,94,,14:44:36.788,14:46:03.862,PIT,1:27.074,1:27.074,1:27.074,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,4,G. Grist,14:46:03.862,15:43:38.980,TRACK,57:35.118,57:35.118,57:35.118,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,137,G. Grist,15:43:38.980,15:44:56.953,PIT,1:17.973,57:35.118,58:53.091,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,5,G. Grist,15:44:56.953,16:01:54.887,TRACK,16:57.934,1:14:33.052,1:15:51.025,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,147,G. Grist,16:01:54.887,16:02:51.173,PIT,56.286,1:14:33.052,1:16:47.311,20_Drive Time_Race.PDF,14,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,6,G. Grist,16:02:51.173,17:28:32.233,TRACK,1:25:41.060,2:40:14.112,2:42:28.371,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,195,,17:28:32.233,17:29:51.275,PIT,1:19.042,2:46.116,1:19.042,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,7,S. Pigot,17:29:51.275,18:14:50.314,TRACK,44:59.039,44:59.039,44:59.039,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,225,S. Pigot,18:14:50.314,18:15:57.104,PIT,1:06.790,44:59.039,46:05.829,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,8,S. Pigot,18:15:57.104,18:58:30.230,TRACK,42:33.126,1:27:32.165,1:28:38.955,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,253,S. Pigot,18:58:30.230,18:59:37.755,PIT,1:07.525,1:27:32.165,1:29:46.480,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,9,S. Pigot,18:59:37.755,19:50:28.523,TRACK,50:50.768,2:18:22.933,2:20:37.248,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,287,S. Pigot,19:50:28.523,19:51:39.555,PIT,1:11.032,2:18:22.933,2:21:48.280,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,10,S. Pigot,19:51:39.555,20:44:48.118,TRACK,53:08.563,3:11:31.496,3:14:56.843,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,325,,20:44:48.118,20:46:20.217,PIT,1:32.099,4:18.215,1:32.099,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,11,G. Grist,20:46:20.217,21:39:36.420,TRACK,53:16.203,3:33:30.315,3:35:44.574,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,366,G. Grist,21:39:36.420,21:40:44.340,PIT,1:07.920,3:33:30.315,3:36:52.494,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,Jr III Racing | Ligier JS P320 LMP3,12,G. Grist,21:40:44.340,22:11:07.472,TRACK,30:23.132,4:03:53.447,4:07:15.626,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,1,F. Nasr,12:11:07.472,12:45:39.844,TRACK,34:32.372,34:32.372,34:32.372,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,26,F. Nasr,12:45:39.844,12:46:40.108,PIT,1:00.264,34:32.372,35:32.636,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,2,F. Nasr,12:46:40.108,13:26:51.582,TRACK,40:11.474,1:14:43.846,1:15:44.110,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,49,F. Nasr,13:26:51.582,13:27:45.140,PIT,53.558,1:14:43.846,1:16:37.668,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,3,F. Nasr,13:27:45.140,14:15:45.522,TRACK,48:00.382,2:02:44.228,2:04:38.050,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,81,,14:15:45.522,14:16:52.945,PIT,1:07.423,1:07.423,1:07.423,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,4,P. Derani,14:16:52.945,14:30:25.104,TRACK,13:32.159,13:32.159,13:32.159,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,92,P. Derani,14:30:25.104,14:31:12.256,PIT,47.152,13:32.159,14:19.311,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,5,P. Derani,14:31:12.256,15:20:25.330,TRACK,49:13.074,1:02:45.233,1:03:32.385,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,125,P. Derani,15:20:25.330,15:21:30.871,PIT,1:05.541,1:02:45.233,1:04:37.926,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,6,P. Derani,15:21:30.871,15:49:14.102,TRACK,27:43.231,1:30:28.464,1:32:21.157,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,148,,15:49:14.102,15:50:13.817,PIT,59.715,2:07.138,59.715,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,7,M. Conway,15:50:13.817,16:55:00.406,TRACK,1:04:46.589,1:04:46.589,1:04:46.589,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,179,M. Conway,16:55:00.406,16:55:57.325,PIT,56.919,1:04:46.589,1:05:43.508,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,8,M. Conway,16:55:57.325,17:28:29.231,TRACK,32:31.906,1:37:18.495,1:38:15.414,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,204,,17:28:29.231,17:29:31.407,PIT,1:02.176,3:09.314,1:02.176,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,9,F. Nasr,17:29:31.407,18:14:28.262,TRACK,44:56.855,2:47:41.083,2:49:34.905,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,235,F. Nasr,18:14:28.262,18:15:31.724,PIT,1:03.462,2:47:41.083,2:50:38.367,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,10,F. Nasr,18:15:31.724,18:58:19.642,TRACK,42:47.918,3:30:29.001,3:33:26.285,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,264,,18:58:19.642,18:59:22.183,PIT,1:02.541,4:11.855,1:02.541,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,11,P. Derani,18:59:22.183,19:42:14.490,TRACK,42:52.307,2:13:20.771,2:15:13.464,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,296,P. Derani,19:42:14.490,19:43:21.938,PIT,1:07.448,2:13:20.771,2:16:20.912,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,12,P. Derani,19:43:21.938,20:27:09.691,TRACK,43:47.753,2:57:08.524,3:00:08.665,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,325,,20:27:09.691,20:28:13.599,PIT,1:03.908,5:15.763,1:03.908,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,13,F. Nasr,20:28:13.599,21:04:04.834,TRACK,35:51.235,4:06:20.236,4:09:17.520,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,355,F. Nasr,21:04:04.834,21:05:10.486,PIT,1:05.652,4:06:20.236,4:10:23.172,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,14,F. Nasr,21:05:10.486,21:33:46.248,TRACK,28:35.762,4:34:55.998,4:38:58.934,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,379,F. Nasr,21:33:46.248,21:34:46.079,PIT,59.831,4:34:55.998,4:39:58.765,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,Whelen Engineering Racing | Cadillac DPi DPi,15,F. Nasr,21:34:46.079,22:11:07.472,TRACK,36:21.393,5:11:17.391,5:16:20.158,20_Drive Time_Race.PDF,15,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,1,G. Cosmo,12:11:07.472,12:48:27.819,TRACK,37:20.347,37:20.347,37:20.347,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,25,G. Cosmo,12:48:27.819,12:49:37.224,PIT,1:09.405,37:20.347,38:29.752,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,2,G. Cosmo,12:49:37.224,13:29:43.102,TRACK,40:05.878,1:17:26.225,1:18:35.630,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,47,G. Cosmo,13:29:43.102,13:30:50.087,PIT,1:06.985,1:17:26.225,1:19:42.615,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,3,G. Cosmo,13:30:50.087,14:31:17.545,TRACK,1:00:27.458,2:17:53.683,2:20:10.073,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,86,,14:31:17.545,14:32:40.442,PIT,1:22.897,1:22.897,1:22.897,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,4,S. McAleer,14:32:40.442,15:41:09.286,TRACK,1:08:28.844,1:08:28.844,1:08:28.844,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,131,S. McAleer,15:41:09.286,15:42:31.180,PIT,1:21.894,1:08:28.844,1:09:50.738,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,Gilbert/Korthoff Motorsports | Mercedes-AMG GT3 GTD,5,S. McAleer,15:42:31.180,16:10:10.658,TRACK,27:39.478,1:36:08.322,1:37:30.216,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,1,J. Andretti,12:11:07.472,12:46:31.294,TRACK,35:23.822,35:23.822,35:23.822,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,25,J. Andretti,12:46:31.294,12:47:39.617,PIT,1:08.323,35:23.822,36:32.145,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,2,J. Andretti,12:47:39.617,13:27:03.442,TRACK,39:23.825,1:14:47.647,1:15:55.970,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,47,J. Andretti,13:27:03.442,13:27:57.977,PIT,54.535,1:14:47.647,1:16:50.505,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,3,J. Andretti,13:27:57.977,13:48:24.989,TRACK,20:27.012,1:35:14.659,1:37:17.517,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,56,J. Andretti,13:48:24.989,13:49:36.119,PIT,1:11.130,1:35:14.659,1:38:28.647,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,4,J. Andretti,13:49:36.119,14:39:21.237,TRACK,49:45.118,2:24:59.777,2:28:13.765,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,92,J. Andretti,14:39:21.237,14:40:13.946,PIT,52.709,2:24:59.777,2:29:06.474,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,5,J. Andretti,14:40:13.946,14:47:45.328,TRACK,7:31.382,2:32:31.159,2:36:37.856,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,95,,14:47:45.328,14:48:56.335,PIT,1:11.007,1:11.007,1:11.007,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,6,O. Askew,14:48:56.335,15:47:03.865,TRACK,58:07.530,58:07.530,58:07.530,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,139,O. Askew,15:47:03.865,15:48:18.226,PIT,1:14.361,58:07.530,59:21.891,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,7,O. Askew,15:48:18.226,16:02:18.985,TRACK,14:00.759,1:12:08.289,1:13:22.650,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,147,O. Askew,16:02:18.985,16:05:29.501,PIT,3:10.516,1:12:08.289,1:16:33.166,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,8,O. Askew,16:05:29.501,16:20:48.532,TRACK,15:19.031,1:27:27.320,1:31:52.197,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,Andretti Autosport | Ligier JS P320 LMP3,153,O. Askew,16:20:48.532,22:11:07.472,PIT,5:50:18.940,1:27:27.320,7:22:11.137,20_Drive Time_Race.PDF,16,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,1,R. Lindh,12:11:07.472,12:45:51.101,TRACK,34:43.629,34:43.629,34:43.629,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,25,,12:45:51.101,12:47:24.442,PIT,1:33.341,1:33.341,1:33.341,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,2,D. Goldburg,12:47:24.442,13:27:12.332,TRACK,39:47.890,39:47.890,39:47.890,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,47,D. Goldburg,13:27:12.332,13:28:16.536,PIT,1:04.204,39:47.890,40:52.094,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,3,D. Goldburg,13:28:16.536,14:31:09.147,TRACK,1:02:52.611,1:42:40.501,1:43:44.705,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,88,D. Goldburg,14:31:09.147,14:31:49.595,PIT,40.448,1:42:40.501,1:44:25.153,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,4,D. Goldburg,14:31:49.595,14:39:03.345,TRACK,7:13.750,1:49:54.251,1:51:38.903,20_Drive Time_Race.PDF,17,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,Performance Tech Motorsports | Ligier JS P320 LMP3,92,D. Goldburg,14:39:03.345,14:40:27.976,PIT,1:24.631,1:49:54.251,1:53:03.534,20_Drive Time_Race.PDF,17,1
