year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,11,GREEN FLAG,14:06:33.852,4:25:24.917,15924917,1:20:17.272,4817272,4:27:43.951,16063951,122,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,12,FULL COURSE YELLOW,15:26:51.124,5:45:42.189,20742189,24:32.998,1472998,1:42:31.236,6151236,165,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,13,GREEN FLAG,15:51:24.122,6:10:15.187,22215187,1:14:43.726,4483726,5:42:27.677,20547677,171,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,14,FULL COURSE YELLOW,17:06:07.848,7:24:58.913,26698913,23:46.106,1426106,2:06:17.342,7577342,211,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,15,GREEN FLAG,17:29:53.954,7:48:45.019,28125019,6:09.400,369400,5:48:37.077,20917077,217,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,16,FULL COURSE YELLOW,17:36:03.354,7:54:54.419,28494419,8:46.000,526000,2:15:03.342,8103342,221,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,17,GREEN FLAG,17:44:49.354,8:03:40.419,29020419,48:14.730,2894730,6:36:51.807,23811807,223,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,18,FULL COURSE YELLOW,18:33:04.084,8:51:55.149,31915149,20:00.406,1200406,2:35:03.748,9303748,249,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,19,GREEN FLAG,18:53:04.490,9:11:55.555,33115555,1:27:10.027,5230027,8:04:01.834,29041834,254,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,20,FULL COURSE YELLOW,20:20:14.517,10:39:05.582,38345582,22:12.375,1332375,2:57:16.123,10636123,300,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,21,GREEN FLAG,20:42:26.892,11:01:17.957,39677957,10:58.373,658373,8:15:00.207,29700207,306,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,22,FULL COURSE YELLOW,20:53:25.265,11:12:16.330,40336330,7:44.768,464768,3:05:00.891,11100891,312,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,23,GREEN FLAG,21:01:10.033,11:20:01.098,40801098,5:06.207,306207,8:20:06.414,30006414,314,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,24,FULL COURSE YELLOW,21:06:16.240,11:25:07.305,41107305,11:26.794,686794,3:16:27.685,11787685,317,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,25,GREEN FLAG,21:17:43.034,11:36:34.099,41794099,24:20.420,1460420,8:44:26.834,31466834,320,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,26,CHEQUERED FLAG,21:42:03.455,12:00:54.519,43254519,-,,-,,333,25_FlagsAnalysis_Race.PDF,1
